datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,wday,hour,registered_prevPred_4,registered_prevPred_3,registered_prevPred_2,registered_prevPred_1,casual_prevPred_4,casual_prevPred_3,casual_prevPred_2,casual_prevPred_1,count_prevPred_4,count_prevPred_3,count_prevPred_2,count_prevPred_1
2012-01-12 19:00:00,1,1,2,2,17.22,21.21,71,11.0014,2.89037175789616,5.74939298590825,5.80211837537706,2012,1,12,5,19,5.05624580534831,5.51745289646471,6.15909538849193,5.99146454710798,3.49650756146648,3.52636052461616,3.17805383034795,3.13549421592915,5.24174701505964,5.64190707093811,6.20657592672493,6.04500531403601
2012-01-12 20:00:00,1,1,2,2,17.22,21.21,71,12.998,2.484906649788,5.4380793089232,5.48479693349065,2012,1,12,5,20,5.51745289646471,6.15909538849193,5.99146454710798,5.74939298590825,3.52636052461616,3.17805383034795,3.13549421592915,2.89037175789616,5.64190707093811,6.20657592672493,6.04500531403601,5.80211837537706
2012-01-12 21:00:00,1,1,2,1,18.04,21.97,67,8.9981,2.56494935746154,5.09375020080676,5.16478597392351,2012,1,12,5,21,6.15909538849193,5.99146454710798,5.74939298590825,5.4380793089232,3.17805383034795,3.13549421592915,2.89037175789616,2.484906649788,6.20657592672493,6.04500531403601,5.80211837537706,5.48479693349065
2012-01-12 22:00:00,1,1,2,1,15.58,19.695,76,19.9995,2.56494935746154,4.80402104473326,4.89783979995091,2012,1,12,5,22,5.99146454710798,5.74939298590825,5.4380793089232,5.09375020080676,3.13549421592915,2.89037175789616,2.484906649788,2.56494935746154,6.04500531403601,5.80211837537706,5.48479693349065,5.16478597392351
2012-01-12 23:00:00,1,1,2,1,16.4,20.455,76,22.0028,2.07944154167984,4.11087386417331,4.21950770517611,2012,1,12,5,23,5.74939298590825,5.4380793089232,5.09375020080676,4.80402104473326,2.89037175789616,2.484906649788,2.56494935746154,2.56494935746154,5.80211837537706,5.48479693349065,5.16478597392351,4.89783979995091
2012-01-13 00:00:00,1,1,2,2,16.4,20.455,71,19.0012,1.6094379124341,3.66356164612965,3.76120011569356,2012,1,13,6,0,5.4380793089232,5.09375020080676,4.80402104473326,4.11087386417331,2.484906649788,2.56494935746154,2.56494935746154,2.07944154167984,5.48479693349065,5.16478597392351,4.89783979995091,4.21950770517611
2012-01-13 01:00:00,1,1,2,2,15.58,19.695,76,19.9995,0,2.56494935746154,2.56494935746154,2012,1,13,6,1,5.09375020080676,4.80402104473326,4.11087386417331,3.66356164612965,2.56494935746154,2.56494935746154,2.07944154167984,1.6094379124341,5.16478597392351,4.89783979995091,4.21950770517611,3.76120011569356
2012-01-13 02:00:00,1,1,2,1,16.4,20.455,76,23.9994,0.693147180559945,2.63905732961526,2.70805020110221,2012,1,13,6,2,4.80402104473326,4.11087386417331,3.66356164612965,2.56494935746154,2.56494935746154,2.07944154167984,1.6094379124341,0,4.89783979995091,4.21950770517611,3.76120011569356,2.56494935746154
2012-01-13 03:00:00,1,1,2,1,14.76,16.665,87,16.9979,1.38629436111989,1.6094379124341,2.07944154167984,2012,1,13,6,3,4.11087386417331,3.66356164612965,2.56494935746154,2.63905732961526,2.07944154167984,1.6094379124341,0,0.693147180559945,4.21950770517611,3.76120011569356,2.56494935746154,2.70805020110221
2012-01-13 04:00:00,1,1,2,3,13.12,14.395,70,32.9975,0.693147180559945,1.09861228866811,1.38629436111989,2012,1,13,6,4,3.66356164612965,2.56494935746154,2.63905732961526,1.6094379124341,1.6094379124341,0,0.693147180559945,1.38629436111989,3.76120011569356,2.56494935746154,2.70805020110221,2.07944154167984
2012-01-13 05:00:00,1,1,2,2,12.3,12.12,70,36.9974,0,3.09104245335832,3.09104245335832,2012,1,13,6,5,2.56494935746154,2.63905732961526,1.6094379124341,1.09861228866811,0,0.693147180559945,1.38629436111989,0.693147180559945,2.56494935746154,2.70805020110221,2.07944154167984,1.38629436111989
2012-01-13 06:00:00,1,1,2,2,10.66,12.88,75,15.0013,1.09861228866811,4.27666611901606,4.30406509320417,2012,1,13,6,6,2.63905732961526,1.6094379124341,1.09861228866811,3.09104245335832,0.693147180559945,1.38629436111989,0.693147180559945,0,2.70805020110221,2.07944154167984,1.38629436111989,3.09104245335832
2012-01-13 07:00:00,1,1,2,1,10.66,12.88,60,15.0013,1.38629436111989,5.16478597392351,5.18178355029209,2012,1,13,6,7,1.6094379124341,1.09861228866811,3.09104245335832,4.27666611901606,1.38629436111989,0.693147180559945,0,1.09861228866811,2.07944154167984,1.38629436111989,3.09104245335832,4.30406509320417
2012-01-13 08:00:00,1,1,2,1,9.84,10.605,52,23.9994,2.484906649788,6.0137151560428,6.04025471127741,2012,1,13,6,8,1.09861228866811,3.09104245335832,4.27666611901606,5.16478597392351,0.693147180559945,0,1.09861228866811,1.38629436111989,1.38629436111989,3.09104245335832,4.30406509320417,5.18178355029209
2012-01-13 09:00:00,1,1,2,1,9.02,9.85,47,26.0027,2.39789527279837,5.32300997913841,5.37063802812766,2012,1,13,6,9,3.09104245335832,4.27666611901606,5.16478597392351,6.0137151560428,0,1.09861228866811,1.38629436111989,2.484906649788,3.09104245335832,4.30406509320417,5.18178355029209,6.04025471127741
2012-01-13 10:00:00,1,1,2,1,9.84,9.85,44,30.0026,1.09861228866811,4.62497281328427,4.64439089914137,2012,1,13,6,10,4.27666611901606,5.16478597392351,6.0137151560428,5.32300997913841,1.09861228866811,1.38629436111989,2.484906649788,2.39789527279837,4.30406509320417,5.18178355029209,6.04025471127741,5.37063802812766
2012-01-13 11:00:00,1,1,2,1,9.84,9.09,38,40.9973,2.56494935746154,4.63472898822964,4.74493212836325,2012,1,13,6,11,5.16478597392351,6.0137151560428,5.32300997913841,4.62497281328427,1.38629436111989,2.484906649788,2.39789527279837,1.09861228866811,5.18178355029209,6.04025471127741,5.37063802812766,4.64439089914137
2012-01-13 12:00:00,1,1,2,1,9.84,9.85,38,32.9975,2.70805020110221,4.94875989037817,5.04342511691925,2012,1,13,6,12,6.0137151560428,5.32300997913841,4.62497281328427,4.63472898822964,2.484906649788,2.39789527279837,1.09861228866811,2.56494935746154,6.04025471127741,5.37063802812766,4.64439089914137,4.74493212836325
2012-01-13 13:00:00,1,1,2,1,10.66,10.605,33,35.0008,2.70805020110221,4.94875989037817,5.04342511691925,2012,1,13,6,13,5.32300997913841,4.62497281328427,4.63472898822964,4.94875989037817,2.39789527279837,1.09861228866811,2.56494935746154,2.70805020110221,5.37063802812766,4.64439089914137,4.74493212836325,5.04342511691925
2012-01-13 14:00:00,1,1,2,1,10.66,10.605,33,36.9974,2.39789527279837,4.78749174278205,4.86753445045558,2012,1,13,6,14,4.62497281328427,4.63472898822964,4.94875989037817,4.94875989037817,1.09861228866811,2.56494935746154,2.70805020110221,2.70805020110221,4.64439089914137,4.74493212836325,5.04342511691925,5.04342511691925
2012-01-13 15:00:00,1,1,2,1,10.66,10.605,33,39.0007,2.77258872223978,4.82028156560504,4.93447393313069,2012,1,13,6,15,4.63472898822964,4.94875989037817,4.94875989037817,4.78749174278205,2.56494935746154,2.70805020110221,2.70805020110221,2.39789527279837,4.74493212836325,5.04342511691925,5.04342511691925,4.86753445045558
2012-01-13 16:00:00,1,1,2,1,11.48,12.12,30,31.0009,2.94443897916644,5.37527840768417,5.4553211153577,2012,1,13,6,16,4.94875989037817,4.94875989037817,4.78749174278205,4.82028156560504,2.70805020110221,2.70805020110221,2.39789527279837,2.77258872223978,5.04342511691925,5.04342511691925,4.86753445045558,4.93447393313069
2012-01-13 17:00:00,1,1,2,1,11.48,12.12,33,27.9993,2.77258872223978,5.76205138278018,5.80814248998044,2012,1,13,6,17,4.94875989037817,4.78749174278205,4.82028156560504,5.37527840768417,2.70805020110221,2.39789527279837,2.77258872223978,2.94443897916644,5.04342511691925,4.86753445045558,4.93447393313069,5.4553211153577
2012-01-13 18:00:00,1,1,2,1,10.66,11.365,38,19.9995,2.07944154167984,5.68697535633982,5.71042701737487,2012,1,13,6,18,4.78749174278205,4.82028156560504,5.37527840768417,5.76205138278018,2.39789527279837,2.77258872223978,2.94443897916644,2.77258872223978,4.86753445045558,4.93447393313069,5.4553211153577,5.80814248998044
2012-01-13 19:00:00,1,1,2,1,10.66,12.12,38,19.0012,2.07944154167984,5.29831736654804,5.33271879326537,2012,1,13,6,19,4.82028156560504,5.37527840768417,5.76205138278018,5.68697535633982,2.77258872223978,2.94443897916644,2.77258872223978,2.07944154167984,4.93447393313069,5.4553211153577,5.80814248998044,5.71042701737487
2012-01-13 20:00:00,1,1,2,1,9.84,12.12,41,11.0014,1.94591014905531,4.87519732320115,4.91998092582813,2012,1,13,6,20,5.37527840768417,5.76205138278018,5.68697535633982,5.29831736654804,2.94443897916644,2.77258872223978,2.07944154167984,2.07944154167984,5.4553211153577,5.80814248998044,5.71042701737487,5.33271879326537
2012-01-13 21:00:00,1,1,2,1,9.84,10.605,41,19.0012,2.07944154167984,4.56434819146784,4.63472898822964,2012,1,13,6,21,5.76205138278018,5.68697535633982,5.29831736654804,4.87519732320115,2.77258872223978,2.07944154167984,2.07944154167984,1.94591014905531,5.80814248998044,5.71042701737487,5.33271879326537,4.91998092582813
2012-01-13 22:00:00,1,1,2,1,8.2,9.09,47,22.0028,2.07944154167984,4.07753744390572,4.18965474202643,2012,1,13,6,22,5.68697535633982,5.29831736654804,4.87519732320115,4.56434819146784,2.07944154167984,2.07944154167984,1.94591014905531,2.07944154167984,5.71042701737487,5.33271879326537,4.91998092582813,4.63472898822964
2012-01-13 23:00:00,1,1,2,1,7.38,9.09,47,12.998,1.79175946922805,4.11087386417331,4.18965474202643,2012,1,13,6,23,5.29831736654804,4.87519732320115,4.56434819146784,4.07753744390572,2.07944154167984,1.94591014905531,2.07944154167984,2.07944154167984,5.33271879326537,4.91998092582813,4.63472898822964,4.18965474202643
2012-01-14 00:00:00,1,1,1,1,6.56,9.09,47,7.0015,1.09861228866811,3.76120011569356,3.80666248977032,2012,1,14,7,0,4.87519732320115,4.56434819146784,4.07753744390572,4.11087386417331,1.94591014905531,2.07944154167984,2.07944154167984,1.79175946922805,4.91998092582813,4.63472898822964,4.18965474202643,4.18965474202643
2012-01-14 01:00:00,1,1,1,1,6.56,7.575,47,12.998,1.94591014905531,3.80666248977032,3.93182563272433,2012,1,14,7,1,4.56434819146784,4.07753744390572,4.11087386417331,3.76120011569356,2.07944154167984,2.07944154167984,1.79175946922805,1.09861228866811,4.63472898822964,4.18965474202643,4.18965474202643,3.80666248977032
2012-01-14 02:00:00,1,1,1,1,6.56,8.335,47,11.0014,1.94591014905531,3.49650756146648,3.66356164612965,2012,1,14,7,2,4.07753744390572,4.11087386417331,3.76120011569356,3.80666248977032,2.07944154167984,1.79175946922805,1.09861228866811,1.94591014905531,4.18965474202643,4.18965474202643,3.80666248977032,3.93182563272433
2012-01-14 03:00:00,1,1,1,1,5.74,8.335,54,7.0015,1.94591014905531,2.70805020110221,3.04452243772342,2012,1,14,7,3,4.11087386417331,3.76120011569356,3.80666248977032,3.49650756146648,1.79175946922805,1.09861228866811,1.94591014905531,1.94591014905531,4.18965474202643,3.80666248977032,3.93182563272433,3.66356164612965
2012-01-14 04:00:00,1,1,1,1,5.74,7.575,50,8.9981,0,1.38629436111989,1.38629436111989,2012,1,14,7,4,3.76120011569356,3.80666248977032,3.49650756146648,2.70805020110221,1.09861228866811,1.94591014905531,1.94591014905531,1.94591014905531,3.80666248977032,3.93182563272433,3.66356164612965,3.04452243772342
2012-01-14 05:00:00,1,1,1,1,5.74,7.575,50,8.9981,0,1.6094379124341,1.6094379124341,2012,1,14,7,5,3.80666248977032,3.49650756146648,2.70805020110221,1.38629436111989,1.94591014905531,1.94591014905531,1.94591014905531,0,3.93182563272433,3.66356164612965,3.04452243772342,1.38629436111989
2012-01-14 06:00:00,1,1,1,1,5.74,7.575,50,0,0,1.79175946922805,1.79175946922805,2012,1,14,7,6,3.49650756146648,2.70805020110221,1.38629436111989,1.6094379124341,1.94591014905531,1.94591014905531,0,0,3.66356164612965,3.04452243772342,1.38629436111989,1.6094379124341
2012-01-14 07:00:00,1,1,1,1,5.74,7.575,50,8.9981,0,3.2188758248682,3.2188758248682,2012,1,14,7,7,2.70805020110221,1.38629436111989,1.6094379124341,1.79175946922805,1.94591014905531,0,0,0,3.04452243772342,1.38629436111989,1.6094379124341,1.79175946922805
2012-01-14 08:00:00,1,1,1,1,4.92,7.575,54,7.0015,1.38629436111989,4.49980967033027,4.53259949315326,2012,1,14,7,8,1.38629436111989,1.6094379124341,1.79175946922805,3.2188758248682,0,0,0,0,1.38629436111989,1.6094379124341,1.79175946922805,3.2188758248682
2012-01-14 09:00:00,1,1,1,1,5.74,8.335,50,7.0015,1.38629436111989,4.36944785246702,4.40671924726425,2012,1,14,7,9,1.6094379124341,1.79175946922805,3.2188758248682,4.49980967033027,0,0,0,1.38629436111989,1.6094379124341,1.79175946922805,3.2188758248682,4.53259949315326
2012-01-14 10:00:00,1,1,1,1,6.56,11.365,47,0,2.70805020110221,4.91265488573605,5.01063529409626,2012,1,14,7,10,1.79175946922805,3.2188758248682,4.49980967033027,4.36944785246702,0,0,1.38629436111989,1.38629436111989,1.79175946922805,3.2188758248682,4.53259949315326,4.40671924726425
2012-01-14 11:00:00,1,1,1,1,8.2,9.85,40,12.998,3.36729582998647,5.01727983681492,5.18738580584075,2012,1,14,7,11,3.2188758248682,4.49980967033027,4.36944785246702,4.91265488573605,0,1.38629436111989,1.38629436111989,2.70805020110221,3.2188758248682,4.53259949315326,4.40671924726425,5.01063529409626
2012-01-14 12:00:00,1,1,1,1,9.02,10.605,41,16.9979,3.43398720448515,5.24702407216049,5.39362754635236,2012,1,14,7,12,4.49980967033027,4.36944785246702,4.91265488573605,5.01727983681492,1.38629436111989,1.38629436111989,2.70805020110221,3.36729582998647,4.53259949315326,4.40671924726425,5.01063529409626,5.18738580584075
2012-01-14 13:00:00,1,1,1,1,9.02,10.605,44,19.0012,3.66356164612965,5.20948615284142,5.39816270151775,2012,1,14,7,13,4.36944785246702,4.91265488573605,5.01727983681492,5.24702407216049,1.38629436111989,2.70805020110221,3.36729582998647,3.43398720448515,4.40671924726425,5.01063529409626,5.18738580584075,5.39362754635236
2012-01-14 14:00:00,1,1,1,1,9.84,10.605,41,19.9995,3.97029191355212,5.19295685089021,5.44673737166631,2012,1,14,7,14,4.91265488573605,5.01727983681492,5.24702407216049,5.20948615284142,2.70805020110221,3.36729582998647,3.43398720448515,3.66356164612965,5.01063529409626,5.18738580584075,5.39362754635236,5.39816270151775
2012-01-14 15:00:00,1,1,1,1,9.84,10.605,38,19.9995,3.91202300542815,5.18178355029209,5.4249500174814,2012,1,14,7,15,5.01727983681492,5.24702407216049,5.20948615284142,5.19295685089021,3.36729582998647,3.43398720448515,3.66356164612965,3.97029191355212,5.18738580584075,5.39362754635236,5.39816270151775,5.44673737166631
2012-01-14 16:00:00,1,1,1,1,9.84,11.365,38,15.0013,3.36729582998647,5.18738580584075,5.33271879326537,2012,1,14,7,16,5.24702407216049,5.20948615284142,5.19295685089021,5.18178355029209,3.43398720448515,3.66356164612965,3.97029191355212,3.91202300542815,5.39362754635236,5.39816270151775,5.44673737166631,5.4249500174814
2012-01-14 17:00:00,1,1,1,1,9.84,11.365,41,16.9979,2.77258872223978,4.86753445045558,4.97673374242057,2012,1,14,7,17,5.20948615284142,5.19295685089021,5.18178355029209,5.18738580584075,3.66356164612965,3.97029191355212,3.91202300542815,3.36729582998647,5.39816270151775,5.44673737166631,5.4249500174814,5.33271879326537
2012-01-14 18:00:00,1,1,1,1,9.02,11.365,41,12.998,3.09104245335832,4.81218435537242,4.969813299576,2012,1,14,7,18,5.19295685089021,5.18178355029209,5.18738580584075,4.86753445045558,3.97029191355212,3.91202300542815,3.36729582998647,2.77258872223978,5.44673737166631,5.4249500174814,5.33271879326537,4.97673374242057
2012-01-14 19:00:00,1,1,1,1,8.2,9.85,47,15.0013,2.56494935746154,4.51085950651685,4.63472898822964,2012,1,14,7,19,5.18178355029209,5.18738580584075,4.86753445045558,4.81218435537242,3.91202300542815,3.36729582998647,2.77258872223978,3.09104245335832,5.4249500174814,5.33271879326537,4.97673374242057,4.969813299576
2012-01-14 20:00:00,1,1,1,1,8.2,9.85,44,16.9979,2.19722457733622,4.56434819146784,4.64439089914137,2012,1,14,7,20,5.18738580584075,4.86753445045558,4.81218435537242,4.51085950651685,3.36729582998647,2.77258872223978,3.09104245335832,2.56494935746154,5.33271879326537,4.97673374242057,4.969813299576,4.63472898822964
2012-01-14 21:00:00,1,1,1,1,7.38,8.335,43,16.9979,1.38629436111989,4.20469261939097,4.24849524204936,2012,1,14,7,21,4.86753445045558,4.81218435537242,4.51085950651685,4.56434819146784,2.77258872223978,3.09104245335832,2.56494935746154,2.19722457733622,4.97673374242057,4.969813299576,4.63472898822964,4.64439089914137
2012-01-14 22:00:00,1,1,1,1,6.56,6.82,47,23.9994,1.6094379124341,4.14313472639153,4.20469261939097,2012,1,14,7,22,4.81218435537242,4.51085950651685,4.56434819146784,4.20469261939097,3.09104245335832,2.56494935746154,2.19722457733622,1.38629436111989,4.969813299576,4.63472898822964,4.64439089914137,4.24849524204936
2012-01-14 23:00:00,1,1,1,1,6.56,7.575,47,15.0013,1.79175946922805,4.27666611901606,4.34380542185368,2012,1,14,7,23,4.51085950651685,4.56434819146784,4.20469261939097,4.14313472639153,2.56494935746154,2.19722457733622,1.38629436111989,1.6094379124341,4.63472898822964,4.64439089914137,4.24849524204936,4.20469261939097
2012-01-15 00:00:00,1,1,1,1,6.56,6.82,47,22.0028,2.30258509299405,3.93182563272433,4.0943445622221,2012,1,15,1,0,4.56434819146784,4.20469261939097,4.14313472639153,4.27666611901606,2.19722457733622,1.38629436111989,1.6094379124341,1.79175946922805,4.64439089914137,4.24849524204936,4.20469261939097,4.34380542185368
2012-01-15 01:00:00,1,1,1,2,6.56,6.82,47,19.9995,1.09861228866811,3.71357206670431,3.76120011569356,2012,1,15,1,1,4.20469261939097,4.14313472639153,4.27666611901606,3.93182563272433,1.38629436111989,1.6094379124341,1.79175946922805,2.30258509299405,4.24849524204936,4.20469261939097,4.34380542185368,4.0943445622221
2012-01-15 02:00:00,1,1,1,2,6.56,6.82,47,19.0012,1.79175946922805,3.66356164612965,3.78418963391826,2012,1,15,1,2,4.14313472639153,4.27666611901606,3.93182563272433,3.71357206670431,1.6094379124341,1.79175946922805,2.30258509299405,1.09861228866811,4.20469261939097,4.34380542185368,4.0943445622221,3.76120011569356
2012-01-15 03:00:00,1,1,1,2,6.56,6.82,48,26.0027,0.693147180559945,3.2188758248682,3.25809653802148,2012,1,15,1,3,4.27666611901606,3.93182563272433,3.71357206670431,3.66356164612965,1.79175946922805,2.30258509299405,1.09861228866811,1.79175946922805,4.34380542185368,4.0943445622221,3.76120011569356,3.78418963391826
2012-01-15 04:00:00,1,1,1,2,6.56,6.82,47,26.0027,0.693147180559945,1.79175946922805,1.94591014905531,2012,1,15,1,4,3.93182563272433,3.71357206670431,3.66356164612965,3.2188758248682,2.30258509299405,1.09861228866811,1.79175946922805,0.693147180559945,4.0943445622221,3.76120011569356,3.78418963391826,3.25809653802148
2012-01-15 05:00:00,1,1,1,2,6.56,6.82,47,22.0028,0,1.79175946922805,1.79175946922805,2012,1,15,1,5,3.71357206670431,3.66356164612965,3.2188758248682,1.79175946922805,1.09861228866811,1.79175946922805,0.693147180559945,0.693147180559945,3.76120011569356,3.78418963391826,3.25809653802148,1.94591014905531
2012-01-15 06:00:00,1,1,1,2,5.74,6.06,50,19.0012,0.693147180559945,2.07944154167984,2.19722457733622,2012,1,15,1,6,3.66356164612965,3.2188758248682,1.79175946922805,1.79175946922805,1.79175946922805,0.693147180559945,0.693147180559945,0,3.78418963391826,3.25809653802148,1.94591014905531,1.79175946922805
2012-01-15 07:00:00,1,1,1,1,4.92,6.06,54,19.0012,1.38629436111989,2.70805020110221,2.89037175789616,2012,1,15,1,7,3.2188758248682,1.79175946922805,1.79175946922805,2.07944154167984,0.693147180559945,0.693147180559945,0,0.693147180559945,3.25809653802148,1.94591014905531,1.79175946922805,2.19722457733622
2012-01-15 08:00:00,1,1,1,1,4.92,6.06,54,15.0013,1.09861228866811,3.55534806148941,3.61091791264422,2012,1,15,1,8,1.79175946922805,1.79175946922805,2.07944154167984,2.70805020110221,0.693147180559945,0,0.693147180559945,1.38629436111989,1.94591014905531,1.79175946922805,2.19722457733622,2.89037175789616
2012-01-15 09:00:00,1,1,1,1,4.92,6.82,54,12.998,2.39789527279837,4.39444915467244,4.51085950651685,2012,1,15,1,9,1.79175946922805,2.07944154167984,2.70805020110221,3.55534806148941,0,0.693147180559945,1.38629436111989,1.09861228866811,1.79175946922805,2.19722457733622,2.89037175789616,3.61091791264422
2012-01-15 10:00:00,1,1,1,1,5.74,6.06,54,19.0012,2.484906649788,4.75359019110636,4.84418708645859,2012,1,15,1,10,2.07944154167984,2.70805020110221,3.55534806148941,4.39444915467244,0.693147180559945,1.38629436111989,1.09861228866811,2.39789527279837,2.19722457733622,2.89037175789616,3.61091791264422,4.51085950651685
2012-01-15 11:00:00,1,1,1,1,6.56,7.575,47,15.0013,3.09104245335832,4.97673374242057,5.11198778835654,2012,1,15,1,11,2.70805020110221,3.55534806148941,4.39444915467244,4.75359019110636,1.38629436111989,1.09861228866811,2.39789527279837,2.484906649788,2.89037175789616,3.61091791264422,4.51085950651685,4.84418708645859
2012-01-15 12:00:00,1,1,1,1,7.38,8.335,40,19.9995,3.76120011569356,5.26269018890489,5.45958551414416,2012,1,15,1,12,3.55534806148941,4.39444915467244,4.75359019110636,4.97673374242057,1.09861228866811,2.39789527279837,2.484906649788,3.09104245335832,3.61091791264422,4.51085950651685,4.84418708645859,5.11198778835654
2012-01-15 13:00:00,1,1,1,1,8.2,9.09,34,19.0012,3.71357206670431,5.22035582507832,5.41610040220442,2012,1,15,1,13,4.39444915467244,4.75359019110636,4.97673374242057,5.26269018890489,2.39789527279837,2.484906649788,3.09104245335832,3.76120011569356,4.51085950651685,4.84418708645859,5.11198778835654,5.45958551414416
2012-01-15 14:00:00,1,1,1,1,8.2,9.09,32,23.9994,3.25809653802148,5.0998664278242,5.24174701505964,2012,1,15,1,14,4.75359019110636,4.97673374242057,5.26269018890489,5.22035582507832,2.484906649788,3.09104245335832,3.76120011569356,3.71357206670431,4.84418708645859,5.11198778835654,5.45958551414416,5.41610040220442
2012-01-15 15:00:00,1,1,1,1,9.02,11.365,27,12.998,3.52636052461616,5.15905529921453,5.33271879326537,2012,1,15,1,15,4.97673374242057,5.26269018890489,5.22035582507832,5.0998664278242,3.09104245335832,3.76120011569356,3.71357206670431,3.25809653802148,5.11198778835654,5.45958551414416,5.41610040220442,5.24174701505964
2012-01-15 16:00:00,1,1,1,1,9.02,10.605,29,19.9995,3.46573590279973,5.16478597392351,5.32787616878958,2012,1,15,1,16,5.26269018890489,5.22035582507832,5.0998664278242,5.15905529921453,3.76120011569356,3.71357206670431,3.25809653802148,3.52636052461616,5.45958551414416,5.41610040220442,5.24174701505964,5.33271879326537
2012-01-15 17:00:00,1,1,1,1,9.02,10.605,25,16.9979,2.77258872223978,4.88280192258637,4.99043258677874,2012,1,15,1,17,5.22035582507832,5.0998664278242,5.15905529921453,5.16478597392351,3.71357206670431,3.25809653802148,3.52636052461616,3.46573590279973,5.41610040220442,5.24174701505964,5.33271879326537,5.32787616878958
2012-01-15 18:00:00,1,1,1,1,7.38,9.09,29,15.0013,2.07944154167984,4.7361984483945,4.79579054559674,2012,1,15,1,18,5.0998664278242,5.15905529921453,5.16478597392351,4.88280192258637,3.25809653802148,3.52636052461616,3.46573590279973,2.77258872223978,5.24174701505964,5.33271879326537,5.32787616878958,4.99043258677874
2012-01-15 19:00:00,1,1,1,1,6.56,8.335,37,11.0014,2.30258509299405,4.62497281328427,4.70953020131233,2012,1,15,1,19,5.15905529921453,5.16478597392351,4.88280192258637,4.7361984483945,3.52636052461616,3.46573590279973,2.77258872223978,2.07944154167984,5.33271879326537,5.32787616878958,4.99043258677874,4.79579054559674
2012-01-15 20:00:00,1,1,1,1,6.56,9.09,37,7.0015,2.39789527279837,4.45434729625351,4.56434819146784,2012,1,15,1,20,5.16478597392351,4.88280192258637,4.7361984483945,4.62497281328427,3.46573590279973,2.77258872223978,2.07944154167984,2.30258509299405,5.32787616878958,4.99043258677874,4.79579054559674,4.70953020131233
2012-01-15 21:00:00,1,1,1,1,6.56,8.335,40,11.0014,0.693147180559945,4.27666611901606,4.29045944114839,2012,1,15,1,21,4.88280192258637,4.7361984483945,4.62497281328427,4.45434729625351,2.77258872223978,2.07944154167984,2.30258509299405,2.39789527279837,4.99043258677874,4.79579054559674,4.70953020131233,4.56434819146784
2012-01-15 22:00:00,1,1,1,1,7.38,10.605,37,6.0032,1.09861228866811,4.07753744390572,4.11087386417331,2012,1,15,1,22,4.7361984483945,4.62497281328427,4.45434729625351,4.27666611901606,2.07944154167984,2.30258509299405,2.39789527279837,0.693147180559945,4.79579054559674,4.70953020131233,4.56434819146784,4.29045944114839
2012-01-15 23:00:00,1,1,1,1,6.56,9.85,43,6.0032,1.38629436111989,3.29583686600433,3.40119738166216,2012,1,15,1,23,4.62497281328427,4.45434729625351,4.27666611901606,4.07753744390572,2.30258509299405,2.39789527279837,0.693147180559945,1.09861228866811,4.70953020131233,4.56434819146784,4.29045944114839,4.11087386417331
2012-01-16 00:00:00,1,2,1,1,5.74,7.575,46,8.9981,1.09861228866811,3.17805383034795,3.25809653802148,2012,1,16,2,0,4.45434729625351,4.27666611901606,4.07753744390572,3.29583686600433,2.39789527279837,0.693147180559945,1.09861228866811,1.38629436111989,4.56434819146784,4.29045944114839,4.11087386417331,3.40119738166216
2012-01-16 01:00:00,1,2,1,1,5.74,8.335,43,7.0015,1.09861228866811,2.94443897916644,3.04452243772342,2012,1,16,2,1,4.27666611901606,4.07753744390572,3.29583686600433,3.17805383034795,0.693147180559945,1.09861228866811,1.38629436111989,1.09861228866811,4.29045944114839,4.11087386417331,3.40119738166216,3.25809653802148
2012-01-16 02:00:00,1,2,1,1,5.74,10.605,46,0,1.38629436111989,2.70805020110221,2.89037175789616,2012,1,16,2,2,4.07753744390572,3.29583686600433,3.17805383034795,2.94443897916644,1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,4.11087386417331,3.40119738166216,3.25809653802148,3.04452243772342
2012-01-16 03:00:00,1,2,1,1,4.92,9.85,50,0,0,1.38629436111989,1.38629436111989,2012,1,16,2,3,3.29583686600433,3.17805383034795,2.94443897916644,2.70805020110221,1.38629436111989,1.09861228866811,1.09861228866811,1.38629436111989,3.40119738166216,3.25809653802148,3.04452243772342,2.89037175789616
2012-01-16 04:00:00,1,2,1,1,4.92,7.575,58,7.0015,1.09861228866811,1.94591014905531,2.19722457733622,2012,1,16,2,4,3.17805383034795,2.94443897916644,2.70805020110221,1.38629436111989,1.09861228866811,1.09861228866811,1.38629436111989,0,3.25809653802148,3.04452243772342,2.89037175789616,1.38629436111989
2012-01-16 05:00:00,1,2,1,1,4.92,8.335,54,6.0032,0.693147180559945,1.79175946922805,1.94591014905531,2012,1,16,2,5,2.94443897916644,2.70805020110221,1.38629436111989,1.94591014905531,1.09861228866811,1.38629436111989,0,1.09861228866811,3.04452243772342,2.89037175789616,1.38629436111989,2.19722457733622
2012-01-16 06:00:00,1,2,1,1,4.1,6.82,54,6.0032,0,2.63905732961526,2.63905732961526,2012,1,16,2,6,2.70805020110221,1.38629436111989,1.94591014905531,1.79175946922805,1.38629436111989,0,1.09861228866811,0.693147180559945,2.89037175789616,1.38629436111989,2.19722457733622,1.94591014905531
